PartnerId;CustomerId;CustomerName;CustomerDomainName;CustomerCountry;InvoiceNumber;MpnId;OrderId;OrderDate;ProductId;SkuId;AvailabilityId;SkuName;ProductName;ChargeType;UnitPrice;Quantity;Subtotal;TaxTotal;Total;Currency;PriceAdjustmentDescription;PublisherName;PublisherId;SubscriptionDescription;SubscriptionId;ChargeStartDate;ChargeEndDate;TermAndBillingCycle;EffectiveUnitPrice;UnitType;AlternateId;BillableQuantity;BillingFrequency;PricingCurrency;PCToBCExchangeRate;PCToBCExchangeRateDate;MeterDescription;ReservationOrderId;CreditReasonCode;SubscriptionStartDate;SubscriptionEndDate;ReferenceId;ProductQualifiers;PromotionId
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;7kLAjQLHw6efHF2IQQAXTLgwSvaQNEWP1;09/04/2023;DZH318Z0BWQJ;005X;DZH318Z0KJ85;Azure Databricks - Standard - All-purpose Compute;Azure Databricks;new;0.4;1;19.37;4.07;23.44;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 DBU Hour;0.34;1 Hour;550965242d80;62.6565697916;;USD;0.9097939317;08/31/2023;Azure Databricks - Standard All-purpose Compute - Hours DBU;3d15af4940941c62dd156645772afe549f8c387ef2fc5740bf24d850d12cbff1;;;;f5b1bc21-128f-47fe-a0bd-8cbb969235c3;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;HQsKZ_ArAhvQ5eOoEHdwQYVuCZ6uaaw71;09/04/2023;DZH318Z0BNZ5;006G;DZH318XZQH83;Tables - LRS;Tables;new;0.00036;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;10K Batch Write Operations;0.000306;10K;0091f3f12304;2.2763;;USD;0.9097939317;08/31/2023;Tables - 10K Batch Write Operations;749cdbf880bed36e09d3db087d61f6092500839e6b22d3f1b63b9bfe715674b1;;;;6e97f9ff-e4f1-4dbf-a238-83144e98b214;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;vBnu7GuGGwM4h46dWNIyS4_evtSLrMmz1;09/03/2023;DZH318Z0BZ26;001K;DZH318Z09P0G;Storage - Bandwidth - Geo-Replication v2 - EU West;Storage - Bandwidth;new;0.02;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;Data Transfer (GB);0.017;1 GB;15439adad676;0.001925;;USD;0.9097939317;08/31/2023;Storage - Bandwidth - Geo-Replication v2 GB Data Transfer - EU West;d9ea9631ff0c9c83d9c3df1f93e8b117f79f001726219ec2759b92cfb338aa02;;;;dd509a9c-9454-4c3f-bf94-c3143549d193;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;TxAR5J4V133M6NYItxeeQLkKQ-gnjMD71;09/04/2023;DZH318Z0BSHJ;1;DZH318Z09HT6;SQL Server Developer Edition;SQL Server Developer Edition;new;0.0;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 License Hour;0.0;1 Hour;04839bfcb80d;218.533544;;USD;0.9097939317;08/31/2023;SQL Server Developer Edition - Hours License;bc234392fda4eae6e1ac16f27f9556a1a0e34c707d991e2e5dc68160ea8f140f;;;;9e7ff6e2-c0d8-4c8c-8c40-a503ca661b86;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;ncaL4a7LaJSYHRusc2JzSIPwjfal2_3U1;09/04/2023;DZH318Z0BNZ5;006G;DZH318XZQ942;Tables - LRS;Tables;new;0.00036;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;10K Read Operations;0.000306;10K;cbd81df3e622;0.0009;;USD;0.9097939317;08/31/2023;Tables - 10K Read Operations;3715f8470177d6d1e89d8490f19fea962121cadf8d158621c2afc91e2cd0a214;;;;602f48a5-d628-41f5-b179-944fe4ef6bb0;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;xWxSW3L3V0cuQrYWNq95S7AihJ0CC5191;09/03/2023;DZH318Z0BP04;80;DZH318XZRBCQ;Premium SSD Managed Disks - P10 - EU West;Premium SSD Managed Disks;new;21.68;1;33.52;7.04;40.56;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;1 Disk/Month;18.428;1/Month;e726a46d46f9;1.999872;;USD;0.9097939317;08/31/2023;Premium SSD Managed Disks - P10 LRS/Month - EU West;6bb0f5df8ec826e9a1f9a8285ffaaaa6399ccff55ba47562153e822f6f698ce1;;;;cb874a26-1d65-4b6c-935e-712d489ee8ab;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;#NOM?;09/04/2023;DZH318Z0BZ26;001N;DZH318Z09M26;Storage - Bandwidth - Geo-Replication - EU North;Storage - Bandwidth;new;0.0;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;Data Transfer (GB);0.0;1 GB;1c3bc429c4cb;10.562482;;USD;0.9097939317;08/31/2023;Storage - Bandwidth - Geo-Replication GB Data Transfer - EU North;4f7fff1e245ef8266100d4c15fc44103f01b9f89245af544c6505abef19331a8;;;;1dabcaca-483b-4fdd-bbb2-ba1aeeef3255;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;Vg8LcheipyHwn9bN3l0pQb441aTLybm-1;09/03/2023;DZH318Z0BQPM;14;DZH318Z0JWH9;Azure Data Factory v2 - Cloud;Azure Data Factory v2;new;0.5;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;50K Read Write Operations;0.425;50K;9321947920f4;0.00054;;USD;0.9097939317;08/31/2023;Azure Data Factory v2 - Cloud - 50K Read Write Operations;2531dade40dd22833e51e4343450fe0cefddfdb7f1d940d46b7c7b6dd5b1610e;;;;5d1fce2f-d8bc-43ed-9c5c-8e23d062859e;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;-6tQL3m45WUd9Lb1phBdSpCsfMyi4fVN1;09/04/2023;DZH318Z0BNZJ;008R;DZH318XZWZGP;Blob Storage - Hot LRS - EU West;Blob Storage;new;0.0196;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;Data Stored (GB/Month);0.01666;1 GB/Month;c8cc4681012d;0.000193;;USD;0.9097939317;08/31/2023;Tiered Block Blob - Hot LRS - Data Stored (GB/Month) - EU West;934ddccbb90c896cc71d35fa9aa09a72037a1c6eca7bf165f530eea8263ab51f;;;;6b0f4fb5-871a-4761-ab59-31c888faf18e;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;wS5Uh7HiKHkqFp1yrmCDT6W7Rm_e7okd1;09/03/2023;DZH318Z0CBTJ;020H;DZH318Z0JVRC;Blob Features - SSH File Transfer Protocol RA-GRS - EU West;Blob Features;new;0.3;1;172.6;36.25;208.85;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;Per Hour Enabled;0.255;1;dd34645db67e;744.0;;USD;0.9097939317;08/31/2023;Blob Features - RA-GRS Hour Enabled (1) - EU West;7aa7ff7275f0e757642f65e39fb1e67bd52a9a6913804d34ed99a9a1fb96b8f7;;;;809dfc99-499b-48aa-bdce-828a105e24e6;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;wS5Uh7HiKHkqFp1yrmCDT6W7Rm_e7okd1;09/03/2023;DZH318Z0C120;000S;DZH318Z06DFH;General Block Blob v2 Hierarchical Namespace - Hot LRS - EU West;General Block Blob v2 Hierarchical Namespace;new;0.006;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;10K Other Operations;0.0051;10K;dd34645db67e;0.4876;;USD;0.9097939317;08/31/2023;General Block Blob v2 Hierarchical Namespace - Hot - 10K Other Operations - EU West;c592ab2461b77b9e314f4e72498dd2cd945734e10d1231b1ed86e9a245984dc2;;;;809dfc99-499b-48aa-bdce-828a105e24e6;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;TLM9gT3cFBTKOjwn4sZpSbvDkIKC2Izb1;09/03/2023;DZH318Z0DJ0L;8;DZH318Z099MZ;Voice and Video Calling - App to App Group Calling;Voice and Video Calling;new;0.004;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;1 User Minute;0.0034;1;e9d2b3d6f865;2.5151295316;;USD;0.9097939317;08/31/2023;Voice and Video Calling - App to App Group Calling 1 User Minute;03b8582a2b0192fd2d194b4bf5872c7274123be08a02fadefe36d5ece124b722;;;;046c7a45-5350-45fd-bb54-b9d691669c47;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;UbYBjtd463vyvkK89KVyS66_9ITi4D_B1;09/04/2023;DZH318Z0BNZJ;008R;DZH318XZWZXJ;Blob Storage - Hot LRS - EU West;Blob Storage;new;0.054;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;10K List and Create Container Operations;0.0459;10K;bec639088dad;0.0067;;USD;0.9097939317;08/31/2023;Tiered Block Blob - LRS - 10K List and Create Container Operations - EU West;dc523fa9423f35ea74b51582127554e40b86295f17d2b11f5598d38204c874f7;;;;add6ca0c-e13f-4035-95da-e98162e32bc1;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;ik1S4VynvuiIcmbO_E1jTqsiEqhSYbpB1;09/04/2023;DZH318Z0BP0B;004M;DZH318Z0FNWK;Files - LRS;Files;new;0.06;1;1.17;0.25;1.42;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;Data Stored (GB/Month);0.051;1 GB/Month;562c363186b0;25.332314;;USD;0.9097939317;08/31/2023;Files - LRS Data Stored (GB/Month);21b80b61801857e92e30ac912b53ef0bf8c898d052467c34b9fd020902cd6724;;;;03ca6e67-b54b-4e89-a7d1-57dd1b65c4c8;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;j0n1G7KN6UifE46MEDUJSJcGjsnhan7c1;09/04/2023;DZH318Z0BZ06;001K;DZH318Z0HTPV;Azure Firewall - Standard Secure Virtual Hub;Azure Firewall;new;1.25;1;184.54;38.75;223.29;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 Deployment Hour;1.0625;1 Hour;5a737f53782e;190.9108333333;;USD;0.9097939317;08/31/2023;Azure Firewall - Standard Secure Virtual Hub Hours Deployment;dfbbf4d446358606c4bee8d5722268b3b5f9ada4d83c91199be9e93e5714f78a;;;;38502caf-ba9b-4bbd-a65e-e809d358f0cf;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;1ZdxrJK2VhlvBaEE4kmCSoTtcnnSI37R1;09/04/2023;DZH318Z0BQPM;14;DZH318Z0JWNX;Azure Data Factory v2 - Cloud;Azure Data Factory v2;new;0.005;1;6.41;1.35;7.76;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 Pipeline Activity IR Hour;0.00425;1 Hour;484875c90abe;1660.6666666666;;USD;0.9097939317;08/31/2023;Azure Data Factory v2 - Cloud - Pipeline Activity Hours;789d7588433436b231892c1d8ef3ec41a3893c8707a67bd4d0c82cbca584178a;;;;3346b94d-7486-4289-ab17-badc28f69f39;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;j0n1G7KN6UifE46MEDUJSJcGjsnhan7c1;09/04/2023;DZH318Z0BQV1;001N;DZH318Z09NLJ;Process Automation - Basic;Process Automation;new;0.002;1;0.25;0.05;0.30;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 Runtime Minute;0.0017;1 Minute;5a737f53782e;167.7166666666;;USD;0.9097939317;08/31/2023;Process Automation - Basic - Runtime Minutes;d4c8cb5bb1f6f807c9550d37ba1a4c892bb9b427d9cb7f38fad44eebd18216d4;;;;38502caf-ba9b-4bbd-a65e-e809d358f0cf;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;X49UjapcBAtV5unwSmAtQLhUhj-hOrZy1;09/04/2023;DZH318Z0BNWT;003J;DZH318Z0R5V1;Standard Page Blob v2 - LRS - EU North;Standard Page Blob v2;new;0.0005;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;10K Disk Read Operations;0.000425;10K;9f79b7430e77;8.9275;;USD;0.9097939317;08/31/2023;Standard Page Blob v2 - 10K Disk Read Operations - EU North;8897187decda48e0659366e61d1cb7062d8f7ccba736a127b331f7480f2ab965;;;;4836a93b-1e36-4e6c-b9bb-4b1465dec8a4;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;p5OrHKytD15T6o0A5_ZRTJd6-oPiRbww1;09/04/2023;DZH318Z0BQLB;016X;DZH318Z073LZ;Azure Monitor - Alerts;Azure Monitor;new;0.1;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed"",""100.0% Tier 1 Discount""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 Metric Monitored/Month;0.0;1/Month;32821235ac4e;3.0;;USD;0.9097939317;08/31/2023;Azure Monitor - Alerts Metric Monitored/Month;1ab4436c5f0880a074ee852480dd17aa9de9e90037347d2dce0ba1f4260f9088;;;;b9608c76-a446-49b0-8eee-e62361310e13;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;623acfca-be21-4b12-a5a2-46ae1feda404;B&D SIDIS Suite;BDSIDIS.onmicrosoft.com;BE;G028190539;3814564;uzhvLnyc2yMn7WCwJ9THTa-VG8irXxcI1;09/05/2023;DZH318Z0C5TM;3;DZH318Z0987D;Bandwidth Inter-Region - Inter Continent - Intercontinental;Bandwidth Inter-Region;new;0.05;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed"",""100.0% Tier 1 Discount""]";Microsoft;;Azure plan;d365a709-bdfb-2aed-629f-143f9c7a4757;08/01/2023;08/31/2023;Data Transfer Out - Trans-Atlantic (GB);0.0;1 GB;71bed471f0fd;0.0474558342;;USD;0.9097939317;08/31/2023;Bandwidth Inter-Region - Inter Continent GB Data Transfer Out - NAM or EU To Any - Intercontinental;c2661a4d8ea75d0bf2ee73771b903b14d1236d16a4adc0910acaa939d26415a3;;;;74b0ca6c-6636-4869-8b5f-e6459642eb46;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;xWxSW3L3V0cuQrYWNq95S7AihJ0CC5191;09/03/2023;DZH318Z0BNZ5;006F;DZH318XZQRPZ;Tables - GRS;Tables;new;0.00036;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;10K Batch Write Operations;0.000306;10K;e726a46d46f9;1.8011;;USD;0.9097939317;08/31/2023;Tables - GRS - 10K Batch Write Operations;7c117671ee9ae7f2e8a11cecd969be6e7567b94218ea13d0aee250020c75295b;;;;cb874a26-1d65-4b6c-935e-712d489ee8ab;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;1ZdxrJK2VhlvBaEE4kmCSoTtcnnSI37R1;09/04/2023;DZH318Z0BQLB;01CV;DZH318Z03FFC;Azure Monitor - SMS Country Code 32;Azure Monitor;new;0.101;1;5.38;1.13;6.51;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;1 Notification;0.08585;1;484875c90abe;69.0;;USD;0.9097939317;08/31/2023;Azure Monitor - SMS Country Code 32 1 Notification;9358d3b66ba955abef4dd9157f9464f2cfda79e76904c5d67fdf67fb9d6ca981;;;;3346b94d-7486-4289-ab17-badc28f69f39;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;Vg8LcheipyHwn9bN3l0pQb441aTLybm-1;09/03/2023;DZH318Z0BXW9;002H;DZH318Z0B16X;Azure App Service Basic Plan - Linux - B1 - EU West;Azure App Service Basic Plan - Linux;new;0.018;1;62.12;13.05;75.17;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;1 App Service Hour;0.0153;1 Hour;9321947920f4;4464.0;;USD;0.9097939317;08/31/2023;Azure App Service Basic Plan - Linux - B1 Hours - EU West;bead55db90519b930e2a728f0a81d2d6ae877e59f263c46db67b93a83a2b5fd0;;;;5d1fce2f-d8bc-43ed-9c5c-8e23d062859e;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;2JpMgOWdQv-TDOjwUde1SreQWnZrVYBQ1;09/04/2023;DZH318Z0BPH7;02ML;DZH318Z045QG;General Block Blob v2 - Cold RA-GRS - EU West;General Block Blob v2;new;0.1;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;10K Read Operations;0.085;10K;181fd3174d38;0.0017;;USD;0.9097939317;08/31/2023;General Block Blob v2 - Cold RA-GRS - Read Operations (10K) - EU West;8f3dceb4863c2fb2ca56250e1a72482661eaa9b7a3ef9b748926c7948cf30853;;;;c43363b6-1c53-4d1f-afcd-a50b6b692c71;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;7kLAjQLHw6efHF2IQQAXTLgwSvaQNEWP1;09/04/2023;DZH318Z0BJRM;00CW;DZH318XZ8R9H;Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot LRS - EU North;Azure Data Lake Storage Gen2 Hierarchical Namespace;new;0.0052;1;0.79;0.17;0.96;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;10K Other Operations;0.00442;10K;550965242d80;198.9709;;USD;0.9097939317;08/31/2023;Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot - 10K Other Operations - EU North;588a0366193bee45b430e5df82408b3c9f68f39cee576373c19b60cc4febf161;;;;f5b1bc21-128f-47fe-a0bd-8cbb969235c3;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;9mh0rLpSos1cPLPvWVKHR6hOpdo4sf4A1;09/04/2023;DZH318Z0BP0B;004M;DZH318Z0FNSC;Files - LRS;Files;new;0.0;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;10K Delete Operations;0.0;10K;39650f925987;0.0069;;USD;0.9097939317;08/31/2023;Files - 10K Delete Operations;e328c1ce30598bb85bfd64645ca92952bf059c3b9c155704d479beb9911a2e8f;;;;b8f6ac65-c659-4500-8099-1556434fe7dc;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;sO-yhPGVcU4yn0hoD7vUSYjiJojkGw2C1;09/04/2023;DZH318Z0BNZJ;96;DZH318XZVJ71;Blob Storage - Cool LRS - EU West;Blob Storage;new;0.01;1;0.31;0.07;0.38;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;Data Stored (GB/Month);0.0085;1 GB/Month;a85b85e0d9c0;41.720676;;USD;0.9097939317;08/31/2023;Tiered Block Blob - Cool LRS - Data Stored (GB/Month) - EU West;d65654d3d9bcfdf3f4858e1d710c3c41b4ca9cf4ae659337a510a2d25e22858f;;;;4b8d849b-1a82-4178-8857-a3fbd0c79f75;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;4b2e8189-3e18-4366-8fed-dd43943ff501;BD Belux LabX;labx.bdbelux.be;BE;G028190539;3814564;xWxSW3L3V0cuQrYWNq95S7AihJ0CC5191;09/03/2023;DZH318Z0C5TM;4;DZH318Z097XN;Bandwidth Inter-Region - Intra Continent - Europe;Bandwidth Inter-Region;new;0.02;1;0.0;0.0;0.0;EUR;"[""15% Partner earned credit for services managed""]";Microsoft;;Azure plan;d24d4861-a282-924e-d25e-4ffc384dfaa1;08/01/2023;08/31/2023;Data Transfer Out (GB);0.017;1 GB;e726a46d46f9;0.209525046;;USD;0.9097939317;08/31/2023;Bandwidth Inter-Region - Intra Continent GB Data Transfer Out - Europe;173f1c34acdef026ad72638a4416d6146553493af7698e268b17314c8d88eec5;;;;cb874a26-1d65-4b6c-935e-712d489ee8ab;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;ttbeackcw93AePyJmH1eQb0pTbk5Ob0q1;09/04/2023;DZH318Z0BNVX;005J;DZH318Z0K9QJ;Rtn Preference: MGN;Rtn Preference: MGN;new;0.0;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;Data Transfer In (GB);0.0;1 GB;dd94841e31cd;6.514482;;USD;0.9097939317;08/31/2023;Rtn Preference: MGN - Standard GB Data Transfer In - Zone 1;1794550a5f8d13c93c2aff2ba1380bc52af86ea8e00f951a7fa035968af8cf3a;;;;5e9991bc-844c-4dd6-a795-aaf90a43d5b1;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;2291afd2-1191-4bcb-9906-c1406010941b;Le TEC;letec.be;BE;G028190539;3814564;SgdxhRxNw3OEdcxfNPdSSLU_qXtaDZY61;09/04/2023;DZH318Z0BP0B;004M;DZH318Z0FP0W;Files - LRS;Files;new;0.015;1;0.0;0.0;0.0;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;Azure plan;5a11e6c2-6207-00aa-b5e9-b558bdf52b55;08/01/2023;08/31/2023;10K List Operations;0.01275;10K;97a4f5329611;0.0006;;USD;0.9097939317;08/31/2023;Files - 10K List Operations;c5b6dd8bdc5430bb63df36b0ac12505d50184060b2466802a7e21df385d5b55f;;;;7a591a30-7d17-444d-87a9-7db974cafe63;;
6e5433e0-76fc-44b7-b71b-0e5446a3fa94;a879f9ab-26b1-42af-a98c-51eed899eb05;Insurope SC/CV;insurope.com;BE;G028190539;3814564;ik1S4VynvuiIcmbO_E1jTqsiEqhSYbpB1;09/04/2023;DZH318Z0BQJJ;004G;DZH318Z0BCJN;Azure App Service Standard Plan - S1;Azure App Service Standard Plan;new;0.1;1;115.07;24.16;139.23;EUR;"[""15.0% Partner earned credit for services managed""]";Microsoft;;INSUROPE - CSP - BD;5b970a0c-54c7-4b67-d68a-9767490b911e;08/01/2023;08/31/2023;1 App Service Hour;0.085;1 Hour;562c363186b0;1488.0;;USD;0.9097939317;08/31/2023;Azure App Service Standard Plan - S1 Hours;3c0f00cffb6f87c2c20ccef57137a96030132cbd687c60bf415232e0a1ed77bd;;;;03ca6e67-b54b-4e89-a7d1-57dd1b65c4c8;;
